"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"39710311000001106","16680811000001103","Doxycycline 100mg dispersible tablets sugar free","Doxycycline","Vibramycin-D 100mg dispersible tablets (Stephar (U.K.) Ltd)"
"39710311000001106","17472811000001106","Doxycycline 100mg dispersible tablets sugar free","Doxycycline","Vibramycin-D 100mg dispersible tablets (Mawdsley-Brooks & Company Ltd)"
"39710311000001106","20562711000001106","Doxycycline 100mg dispersible tablets sugar free","Doxycycline","Vibramycin-D 100mg dispersible tablets (Waymade Healthcare Plc)"
"41948611000001109","2847611000001101","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (A A H Pharmaceuticals Ltd)"
"41948611000001109","2847811000001102","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Accord-UK Ltd)"
"41948611000001109","2848011000001109","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Teva UK Ltd)"
"41948611000001109","2848211000001104","Doxycycline 50mg capsules","Doxycycline","Demix 50 capsules (Ashbourne Pharmaceuticals Ltd)"
"41948611000001109","2848411000001100","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (The Boots Company Plc)"
"41948611000001109","2848611000001102","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (IVAX Pharmaceuticals UK Ltd)"
"41948611000001109","2849111000001103","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Kent Pharma (UK) Ltd)"
"41948611000001109","2849311000001101","Doxycycline 50mg capsules","Doxycycline","Doxylar 50mg capsules (Sandoz Ltd)"
"41948611000001109","2849511000001107","Doxycycline 50mg capsules","Doxycycline","Vibramycin 50 capsules (Pfizer Ltd)"
"41948611000001109","2849711000001102","Doxycycline 50mg capsules","Doxycycline","Vibramycin Acne Pack 50mg capsules (Pfizer Ltd)"
"41948611000001109","2849911000001100","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Alliance Healthcare (Distribution) Ltd)"
"41948611000001109","7432211000001109","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Viatris UK Healthcare Ltd)"
"41948611000001109","10405011000001108","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Arrow Generics Ltd)"
"41948611000001109","11403911000001104","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Almus Pharmaceuticals Ltd)"
"41948611000001109","14201611000001100","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Healthcare Pharma Ltd)"
"41948611000001109","17894611000001103","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Phoenix Healthcare Distribution Ltd)"
"41948611000001109","21933211000001100","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Sovereign Medical Ltd)"
"41948611000001109","23881111000001102","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (DE Pharmaceuticals)"
"41948611000001109","29836111000001100","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Sigma Pharmaceuticals Plc)"
"41948611000001109","37071111000001104","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Mawdsley-Brooks & Company Ltd)"
"41948611000001109","37897811000001106","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Dawa Ltd)"
"41948611000001109","38877411000001105","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Medihealth (Northern) Ltd)"
"41948611000001109","41347211000001101","Doxycycline 50mg capsules","Doxycycline","Doxycycline 50mg capsules (Genesis Pharmaceuticals Ltd)"
"41948311000001104","2850911000001108","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (A A H Pharmaceuticals Ltd)"
"41948311000001104","2851411000001109","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Accord-UK Ltd)"
"41948311000001104","2851811000001106","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Approved Prescription Services Ltd)"
"41948311000001104","2852111000001109","Doxycycline 100mg capsules","Doxycycline","Demix 100 capsules (Ashbourne Pharmaceuticals Ltd)"
"41948311000001104","2852311000001106","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (The Boots Company Plc)"
"41948311000001104","2852511000001100","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (IVAX Pharmaceuticals UK Ltd)"
"41948311000001104","2852911000001107","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Viatris UK Healthcare Ltd)"
"41948311000001104","2853211000001109","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Kent Pharma (UK) Ltd)"
"41948311000001104","2853411000001108","Doxycycline 100mg capsules","Doxycycline","Doxylar 100mg capsules (Sandoz Ltd)"
"41948311000001104","2853611000001106","Doxycycline 100mg capsules","Doxycycline","Vibrox 100mg capsules (Kent Pharma (UK) Ltd)"
"41948311000001104","2854011000001102","Doxycycline 100mg capsules","Doxycycline","Vibramycin 100mg capsules (Pfizer Ltd)"
"41948311000001104","2854311000001104","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Alliance Healthcare (Distribution) Ltd)"
"41948311000001104","10405211000001103","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Arrow Generics Ltd)"
"41948311000001104","10724511000001104","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Teva UK Ltd)"
"41948311000001104","11404211000001106","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Almus Pharmaceuticals Ltd)"
"41948311000001104","14161611000001103","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Healthcare Pharma Ltd)"
"41948311000001104","15083411000001100","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Sigma Pharmaceuticals Plc)"
"41948311000001104","17894811000001104","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Phoenix Healthcare Distribution Ltd)"
"41948311000001104","21933411000001101","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Sovereign Medical Ltd)"
"41948311000001104","23880711000001109","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (DE Pharmaceuticals)"
"41948311000001104","30123211000001107","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Mawdsley-Brooks & Company Ltd)"
"41948311000001104","37896911000001104","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Dawa Ltd)"
"41948311000001104","38877111000001100","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Medihealth (Northern) Ltd)"
"41948311000001104","41347411000001102","Doxycycline 100mg capsules","Doxycycline","Doxycycline 100mg capsules (Genesis Pharmaceuticals Ltd)"
"41949111000001108","580811000001109","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Advanz Pharma)"
"41949111000001108","5543211000001106","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Dowelhurst Ltd)"
"41949111000001108","10536411000001109","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Waymade Healthcare Plc)"
"41949111000001108","14223111000001103","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Sigma Pharmaceuticals Plc)"
"41949111000001108","16172811000001109","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Lexon (UK) Ltd)"
"41949111000001108","16572211000001101","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Mawdsley-Brooks & Company Ltd)"
"41949111000001108","17899311000001109","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg tablets (Sigma Pharmaceuticals Plc)"
"41949111000001108","18257511000001102","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythroped A 500mg tablets (Necessity Supplies Ltd)"
"41949111000001108","32163811000001106","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg tablets (Dawa Ltd)"
"41949111000001108","32506411000001108","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg tablets (Alliance Healthcare (Distribution) Ltd)"
"41949111000001108","37149211000001103","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg tablets (P.I.E. Pharma Ltd)"
"41949111000001108","37376611000001104","Erythromycin ethyl succinate 500mg tablets","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg tablets (DE Pharmaceuticals)"
"36564711000001108","481911000001102","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"36564711000001108","294211000001105","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythroped PI SF 125mg/5ml oral suspension (Advanz Pharma)"
"36564711000001108","173511000001103","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Teva UK Ltd)"
"36564711000001108","549711000001102","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
"36564711000001108","2411000001108","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"36564711000001108","840611000001104","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"36564711000001108","580111000001102","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"36564711000001108","10060511000001100","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Abbott Laboratories Ltd)"
"36564711000001108","10307511000001103","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)"
"36564711000001108","13620911000001108","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Pinewood Healthcare)"
"36564711000001108","17902611000001100","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"36564711000001108","21975611000001101","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Waymade Healthcare Plc)"
"36564711000001108","23903311000001106","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (DE Pharmaceuticals)"
"36564711000001108","29851811000001101","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)"
"36564711000001108","30125811000001107","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd)"
"36564711000001108","38890211000001101","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"35368711000001104","917411000001101","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Klaricid Paediatric 125mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"35368711000001104","5286611000001101","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Dowelhurst Ltd)"
"35368711000001104","5298511000001100","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Klaricid Paediatric 125mg/5ml oral suspension (Dowelhurst Ltd)"
"35368711000001104","9042011000001104","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Ranbaxy (UK) Ltd)"
"35368711000001104","9155811000001105","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"35368711000001104","9157411000001102","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"35368711000001104","9252611000001100","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"35368711000001104","9547411000001109","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Sandoz Ltd)"
"35368711000001104","10833311000001107","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Waymade Healthcare Plc)"
"35368711000001104","15080411000001108","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"35368711000001104","18101811000001104","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"35368711000001104","21854311000001101","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Waymade Healthcare Plc)"
"35368711000001104","30031911000001106","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (DE Pharmaceuticals)"
"35368711000001104","30761711000001102","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Almus Pharmaceuticals Ltd)"
"35368711000001104","36621611000001102","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Accord-UK Ltd)"
"35368711000001104","38840411000001105","Clarithromycin 125mg/5ml oral suspension","Clarithromycin","Clarithromycin 125mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"37083211000001101","211000001101","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Klaricid Paediatric 250mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"37083211000001101","5300211000001105","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Klaricid Paediatric 250mg/5ml oral suspension (Dowelhurst Ltd)"
"37083211000001101","9042311000001101","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Ranbaxy (UK) Ltd)"
"37083211000001101","9156111000001109","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"37083211000001101","9157711000001108","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"37083211000001101","9253011000001103","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"37083211000001101","9547911000001101","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Sandoz Ltd)"
"37083211000001101","10833511000001101","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Waymade Healthcare Plc)"
"37083211000001101","13225711000001103","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Dowelhurst Ltd)"
"37083211000001101","15080911000001100","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"37083211000001101","18103211000001101","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"37083211000001101","21854511000001107","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Waymade Healthcare Plc)"
"37083211000001101","30041111000001109","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (DE Pharmaceuticals)"
"37083211000001101","30761911000001100","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Almus Pharmaceuticals Ltd)"
